分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
昌平,天通苑东三区,昌平 天通苑 五至六环,2室1厅1厨1卫,106.05㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,混合结构,,无,2025-04-05,2020-12-24,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,天通苑东三区 板楼三层两居 南北双通透 商品房,355万,"33,475元/平",天通苑东三区 -天通苑,2室1厅,106.05平米,"('中楼层(共7层)',)",2002年,板楼,13人关注,22天以前发布,VR房源,,近地铁,房本满两年,,https://bj.lianjia.com/ershoufang/101129829112.html
昌平,天通苑东三区,昌平 天通苑 五至六环,5室2厅1厨4卫,251.4㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),复式,板楼,混合结构,,无,2024-01-08,2010-06-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,天通苑东三区法式园 邻近地铁17号线 商满五年唯一,549万,"21,838元/平",天通苑东三区 -天通苑,5室2厅,251.4平米,"('高楼层(共7层)',)",2002年,板楼,50人关注,一年前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101122582912.html
朝阳,甜水园北里,朝阳 甜水园 三至四环,3室1厅1厨1卫,88.59㎡,,西南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共12层),平层,板楼,钢混结构,两梯十户,有,2025-04-11,2020-09-01,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,甜水园北里 3室1厅 西南,480万,"54,183元/平",甜水园北里 -甜水园,3室1厅,88.59平米,"('中楼层(共12层)',)",1995年,板楼,13人关注,16天以前发布,VR看装修,,近地铁,房本满两年,,https://bj.lianjia.com/ershoufang/101129547455.html
朝阳,团结湖北三条,朝阳 团结湖 三至四环,2室1厅1厨1卫,64.29㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,钢混结构,,无,2024-05-23,2019-08-22,满五年,有抵押 320万元,商品房,普通住宅,非共有,已上传房本照片,南北通透，双阳台格局好，2室1厅小区中间，不临街,399万,"62,063元/平",团结湖北三条 -团结湖,2室1厅,64.29平米,"('中楼层(共5层)',)",,板楼,35人关注,10个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101124559384.html
大兴,首座御园二期北区三期,大兴 枣园 五至六环,2室2厅1厨1卫,94.27㎡,,东南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共12层),平层,板塔结合,钢混结构,两梯四户,有,2024-04-20,2018-10-18,满五年,无抵押,二类经济适用房,普通住宅,非共有,已上传房本照片,首座御园二期北区三期 两梯四户 高楼层 采光好,285万,"30,233元/平",首座御园二期北区三期 -枣园,2室2厅,94.27平米,"('高楼层(共12层)',)",2015年,板塔结合,2人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101124002612.html
丰台,万年花城一期,丰台 玉泉营 三至四环,2室1厅1厨1卫,92.47㎡,74.41㎡,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),平层,板楼,钢混结构,两梯四户,有,2025-03-13,2024-10-01,未满两年,有抵押 400万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,万年花城一期   板楼两居室，南向采光好  无遮挡,618万,"66,833元/平",万年花城一期 -玉泉营,2室1厅,92.47平米,"('低楼层(共16层)',)",2005年,板楼,8人关注,1个月以前发布,VR看装修,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129429757.html
丰台,翠林三里,丰台 北京南站 二至三环,2室1厅1厨1卫,62.79㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2025-03-28,2024-11-12,未满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,翠林三里 2室1厅 南 北,235万,"37,427元/平",翠林三里 -北京南站,2室1厅,62.79平米,"('高楼层(共6层)',)",,板楼,24人关注,30天以前发布,VR看装修,,近地铁,,,https://bj.lianjia.com/ershoufang/101129727371.html
房山,绿地花都苑,房山 长阳 五至六环,2室1厅1厨1卫,85㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共14层),平层,板塔结合,钢混结构,一梯三户,有,2025-03-14,2021-07-15,满两年,有抵押 50万元 工行 客户偿还,商品房,普通住宅,共有,已上传房本照片,绿地花都苑，顶层南向两居室诚心出售安静,207万,"24,353元/平",绿地花都苑 -长阳,2室1厅,85平米,"('顶层(共14层)',)",2012年,板塔结合,4人关注,1个月以前发布,VR看装修,,,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101129452483.html
昌平,京科苑,昌平 东关 六环外,3室1厅1厨1卫,86.57㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,混合结构,,无,2024-12-27,2000-06-09,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,京科苑 3室1厅 南 北,260万,"30,034元/平",京科苑 -东关,3室1厅,86.57平米,"('低楼层(共6层)',)",,板楼,39人关注,3个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128228924.html
昌平,慧华苑,昌平 回龙观 五至六环,2室1厅1厨1卫,75.77㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,混合结构,,无,2025-03-07,2022-07-04,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,慧华苑小区，诚意出售，优质房源，中间楼层,308万,"40,650元/平",慧华苑 -回龙观,2室1厅,75.77平米,"('7层',)",1995年,板楼,15人关注,1个月以前发布,VR看装修,,,房本满两年,,https://bj.lianjia.com/ershoufang/101129280238.html
朝阳,加利大厦,朝阳 亚运村 四至五环,3室2厅1厨2卫,144.06㎡,,东南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,塔楼,钢混结构,两梯六户,有,2025-03-06,2000-04-19,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,加利大厦 3室2厅 东南,898万,"62,336元/平",加利大厦 -亚运村,3室2厅,144.06平米,"('中楼层(共18层)',)",,塔楼,7人关注,1个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129245714.html
朝阳,荟康苑,朝阳 常营 五至六环,1室1厅1厨1卫,50.32㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,砖混结构,,无,2024-12-03,2019-05-08,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,新中式住宅小区！荟康苑南北通透大一居！中间层精装修,212万,"42,131元/平",荟康苑 -常营,1室1厅,50.32平米,"('中楼层(共7层)',)",,板楼,33人关注,4个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101127862967.html
通州,富力惠兰美居,通州 潞苑 五至六环,1室1厅1厨1卫,47㎡,,南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,板塔结合,钢混结构,两梯八户,有,2025-03-09,2020-03-01,满五年,无抵押,限价商品房,普通住宅,非共有,已上传房本照片,富力惠兰美居高层南向一居室，视野好,139万,"29,575元/平",富力惠兰美居 -潞苑,1室1厅,47平米,"('高楼层(共28层)',)",2015年,板塔结合,4人关注,1个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101128941558.html
朝阳,左家庄南里,朝阳 国展 二至三环,3室1厅1厨1卫,67㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,混合结构,,无,2025-03-06,2003-03-11,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,板楼三层 满五年南北通透 安静不临街 田字格三居室,449万,"67,015元/平",左家庄南里 -国展,3室1厅,67平米,"('中楼层(共5层)',)",,板楼,15人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129283286.html
大兴,首开康乃馨城,大兴 枣园 五至六环,1室1厅1厨1卫,62.24㎡,51.74㎡,南,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共16层),平层,板塔结合,钢混结构,两梯六户,有,2025-04-18,2019-12-26,满五年,有抵押 17万元,限价商品房,普通住宅,非共有,已上传房本照片,首开康乃馨城 1室1厅 南,169万,"27,153元/平",首开康乃馨城 -枣园,1室1厅,62.24平米,"('底层(共16层)',)",2012年,板塔结合,1人关注,9天以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101130147524.html
东城,永康胡同1号院,东城 安定门 二环内,1室1厅1厨1卫,52.38㎡,,东北,毛坯,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,混合结构,,无,2025-03-20,2024-12-25,未满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,东城 安交 方家 永康胡同1号院 4层一居室,630万,"120,275元/平",永康胡同1号院 -安定门,1室1厅,52.38平米,"('中楼层(共7层)',)",,板楼,4人关注,1个月以前发布,VR看装修,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129553508.html
西城,荣丰2008,西城 广安门 二至三环,1室1厅1厨2卫,30.31㎡,22.01㎡,北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),复式,塔楼,钢混结构,三梯二十五户,有,2025-04-02,2012-11-21,满五年,有抵押 291万元 有抵押 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,三期复式 挑高5.2米 稳定出售 欢迎看房,390万,"128,671元/平",荣丰2008 -广安门,1室1厅,30.31平米,"('低楼层(共16层)',)",2007年,塔楼,8人关注,25天以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129811987.html
丰台,青塔东里10号院,丰台 青塔 四至五环,2室1厅1厨1卫,56㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),平层,板楼,混合结构,,无,2025-02-22,2024-10-16,未满两年,无抵押,已购公房,普通住宅,共有,已上传房本照片,青塔东里10号院 南北通透小两居 满五年,205万,"36,608元/平",青塔东里10号院 -青塔,2室1厅,56平米,"('顶层(共6层)',)",,板楼,9人关注,2个月以前发布,VR看装修,,,,随时看房,https://bj.lianjia.com/ershoufang/101128981923.html
